item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_cap,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,category_c1,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,265987.0,organic india lkc capsule 60s,AYURVEDIC,organic,organic india lkc 60s,capsule,organic india lkc capsule 60s,0.5,0.5,cap,60,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,265988.0,organic india moringa capsule 60s,AYURVEDIC,organic,organic india moringa 60s,capsule,organic india moringa capsule 60s,0.5,0.5,cap,60,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,265991.0,organic india neem capsule 60s,AYURVEDIC,organic,organic india neem 60s,capsule,organic india neem capsule 60s,0.5,0.5,cap,60,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,265995.0,organic india osteoseal capsule 60s,AYURVEDIC,organic,organic india osteoseal 60s,capsule,organic india osteoseal capsule 60s,0.5,0.5,cap,60,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,265996.0,organic india osteoseal capsule 250s,AYURVEDIC,organic,organic india osteoseal 250s,capsule,organic india osteoseal capsule 250s,0.5,0.5,cap,250,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,266005.0,organic india shatavari capsule 60s,AYURVEDIC,organic,organic india shatavari 60s,capsule,organic india shatavari capsule 60s,0.5,0.5,cap,60,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,266006.0,organic india shatavari capsule 250s,AYURVEDIC,organic,organic india shatavari 250s,capsule,organic india shatavari capsule 250s,0.5,0.5,cap,250,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,266013.0,organic india trikatu capsule 60s,AYURVEDIC,organic,organic india trikatu 60s,capsule,organic india trikatu capsule 60s,0.5,0.5,cap,60,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,266014.0,organic india triphala capsule 60s,AYURVEDIC,organic,organic india triphala 60s,capsule,organic india triphala capsule 60s,0.5,0.5,cap,60,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,266015.0,organic india triphala capsule 250s,AYURVEDIC,organic,organic india triphala 250s,capsule,organic india triphala capsule 250s,0.5,0.5,cap,250,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,266018.0,organic india tulsi capsule 250s,AYURVEDIC,organic,organic india tulsi 250s,capsule,organic india tulsi capsule 250s,0.5,0.5,cap,250,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,266019.0,organic india tulsi capsule 60s,AYURVEDIC,organic,organic india tulsi 60s,capsule,organic india tulsi capsule 60s,0.5,0.5,cap,60,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,266057.0,organic india vitality capsule 250s,AYURVEDIC,organic,organic india vitality 250s,capsule,organic india vitality capsule 250s,0.5,0.5,cap,250,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,266058.0,organic india vitality capsule 60s,AYURVEDIC,organic,organic india vitality 60s,capsule,organic india vitality capsule 60s,0.5,0.5,cap,60,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,266065.0,organic india wwb capsule 250s,AYURVEDIC,organic,organic india wwb 250s,capsule,organic india wwb capsule 250s,0.5,0.5,cap,250,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,266066.0,organic india wwb capsule 60s,AYURVEDIC,organic,organic india wwb 60s,capsule,organic india wwb capsule 60s,0.5,0.5,cap,60,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0062,organic india triphla cap,,capsule,organic india triphla,organic india triphla capsule,1.0,organic india,organic,organic,382106.0,organic india giloy capsule 60s,,organic,organic india giloy 60s,capsule,organic india giloy capsule 60s,0.5,0.5,cap,60,1.0,0.0,organic india triphla capsule,2.0,,,2.0,,,1,ORGANIC INDIA PVT LTD,,,175.0,32,0.5
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,265938.0,organic india bowelcare capsule 60s,AYURVEDIC,organic,organic india bowelcare 60s,capsule,organic india bowelcare capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,265942.0,organic india amalaki capsule 60s,AYURVEDIC,organic,organic india amalaki 60s,capsule,organic india amalaki capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,265947.0,organic india ashwagandha capsule 60s,AYURVEDIC,organic,organic india ashwagandha 60s,capsule,organic india ashwagandha capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,265950.0,organic india brahmi capsule 60s,AYURVEDIC,organic,organic india brahmi 60s,capsule,organic india brahmi capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,265953.0,organic india cinnamon capsule 60s,AYURVEDIC,organic,organic india cinnamon 60s,capsule,organic india cinnamon capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,265958.0,organic india flexibility capsule 60s,AYURVEDIC,organic,organic india flexibility 60s,capsule,organic india flexibility capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,265967.0,organic india immunity capsule 60s,AYURVEDIC,organic,organic india immunity 60s,capsule,organic india immunity capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,265987.0,organic india lkc capsule 60s,AYURVEDIC,organic,organic india lkc 60s,capsule,organic india lkc capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,265988.0,organic india moringa capsule 60s,AYURVEDIC,organic,organic india moringa 60s,capsule,organic india moringa capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,265991.0,organic india neem capsule 60s,AYURVEDIC,organic,organic india neem 60s,capsule,organic india neem capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,265995.0,organic india osteoseal capsule 60s,AYURVEDIC,organic,organic india osteoseal 60s,capsule,organic india osteoseal capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,266005.0,organic india shatavari capsule 60s,AYURVEDIC,organic,organic india shatavari 60s,capsule,organic india shatavari capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,266013.0,organic india trikatu capsule 60s,AYURVEDIC,organic,organic india trikatu 60s,capsule,organic india trikatu capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,266014.0,organic india triphala capsule 60s,AYURVEDIC,organic,organic india triphala 60s,capsule,organic india triphala capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,266019.0,organic india tulsi capsule 60s,AYURVEDIC,organic,organic india tulsi 60s,capsule,organic india tulsi capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,266058.0,organic india vitality capsule 60s,AYURVEDIC,organic,organic india vitality 60s,capsule,organic india vitality capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,266066.0,organic india wwb capsule 60s,AYURVEDIC,organic,organic india wwb 60s,capsule,organic india wwb capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
ORG0240,organic india kalmegh cap 60's,,capsule,organic india kalmegh,organic india kalmegh 60s,1.0,organic india,organic,organic,382106.0,organic india giloy capsule 60s,,organic,organic india giloy 60s,capsule,organic india giloy capsule 60s,0.75,0.75,60,60,0.0,0.0,organic india kalmegh capsule 60s,2.0,,,2.0,,,1,ORGA-ORGANIC  INDIA,,,225.0,18,0.75
PRO1444,pro b complex cap 10's,,capsule,pro b complex,pro b complex 10s,1.0,pro b,pro,pro,280552.0,pro lb capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro lb 10s,capsule,pro lb capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,pro b complex capsule 10s,2.0,,,2.0,,,10,PRO BIOS PHARMACEUTICALS PVT LTD,,,1.2,10,0.5773502691896258
PRO1444,pro b complex cap 10's,,capsule,pro b complex,pro b complex 10s,1.0,pro b,pro,pro,280556.0,pro retina capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro retina 10s,capsule,pro retina capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,pro b complex capsule 10s,2.0,,,2.0,,,10,PRO BIOS PHARMACEUTICALS PVT LTD,,,1.2,10,0.5773502691896258
PRO1444,pro b complex cap 10's,,capsule,pro b complex,pro b complex 10s,1.0,pro b,pro,pro,280577.0,pro z capsule 10s,NON-MEDICINE,pro,pro z 10s,capsule,pro z capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,pro b complex capsule 10s,2.0,,,2.0,,,10,PRO BIOS PHARMACEUTICALS PVT LTD,,,1.2,10,0.5773502691896258
PRO1444,pro b complex cap 10's,,capsule,pro b complex,pro b complex 10s,1.0,pro b,pro,pro,280640.0,pro beptic capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro beptic 10s,capsule,pro beptic capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,pro b complex capsule 10s,2.0,,,2.0,,,10,PRO BIOS PHARMACEUTICALS PVT LTD,,,1.2,10,0.5773502691896258
PRO1444,pro b complex cap 10's,,capsule,pro b complex,pro b complex 10s,1.0,pro b,pro,pro,280708.0,pro bv capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro bv 10s,capsule,pro bv capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,pro b complex capsule 10s,2.0,,,2.0,,,10,PRO BIOS PHARMACEUTICALS PVT LTD,,,1.2,10,0.5773502691896258
PRO1444,pro b complex cap 10's,,capsule,pro b complex,pro b complex 10s,1.0,pro b,pro,pro,389853.0,pro-90 capsule 10s,Allopathy_RX_A,pro,pro 90 10s,capsule,pro 90 capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,pro b complex capsule 10s,2.0,,,2.0,,,10,PRO BIOS PHARMACEUTICALS PVT LTD,,,1.2,10,0.5773502691896258
PRO1444,pro b complex cap 10's,,capsule,pro b complex,pro b complex 10s,1.0,pro b,pro,pro,435969.0,pro-z capsule 10s,Allopathy_RX_A,pro,pro z 10s,capsule,pro z capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,pro b complex capsule 10s,2.0,,,2.0,,,10,PRO BIOS PHARMACEUTICALS PVT LTD,,,1.2,10,0.5773502691896258
PRO1444,pro b complex cap 10's,,capsule,pro b complex,pro b complex 10s,1.0,pro b,pro,pro,450555.0,pro-ba capsule 10s,Allopathy_RX_A,pro,pro ba 10s,capsule,pro ba capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,pro b complex capsule 10s,2.0,,,2.0,,,10,PRO BIOS PHARMACEUTICALS PVT LTD,,,1.2,10,0.5773502691896258
PRO1444,pro b complex cap 10's,,capsule,pro b complex,pro b complex 10s,1.0,pro b,pro,pro,610788.0,pro-one capsule 10s,Allopathy_RX_A,pro,pro one 10s,capsule,pro one capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,pro b complex capsule 10s,2.0,,,2.0,,,10,PRO BIOS PHARMACEUTICALS PVT LTD,,,1.2,10,0.5773502691896258
PRO1444,pro b complex cap 10's,,capsule,pro b complex,pro b complex 10s,1.0,pro b,pro,pro,614850.0,pro-beptic capsule 10s,Allopathy_RX_A,pro,pro beptic 10s,capsule,pro beptic capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,0.0,pro b complex capsule 10s,2.0,,,2.0,,,10,PRO BIOS PHARMACEUTICALS PVT LTD,,,1.2,10,0.5773502691896258
PRO2592,pro-3d knee cap m (vissco),,capsule,pro 3d knee,pro 3d knee m vissco,1.0,pro 3d,pro,pro,280552.0,pro lb capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro lb 10s,capsule,pro lb capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,1.0,pro 3d knee capsule m vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,616.0,10,0.2581988897471611
PRO2592,pro-3d knee cap m (vissco),,capsule,pro 3d knee,pro 3d knee m vissco,1.0,pro 3d,pro,pro,280556.0,pro retina capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro retina 10s,capsule,pro retina capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,1.0,pro 3d knee capsule m vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,616.0,10,0.2581988897471611
PRO2592,pro-3d knee cap m (vissco),,capsule,pro 3d knee,pro 3d knee m vissco,1.0,pro 3d,pro,pro,280577.0,pro z capsule 10s,NON-MEDICINE,pro,pro z 10s,capsule,pro z capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,1.0,pro 3d knee capsule m vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,616.0,10,0.2581988897471611
PRO2592,pro-3d knee cap m (vissco),,capsule,pro 3d knee,pro 3d knee m vissco,1.0,pro 3d,pro,pro,280640.0,pro beptic capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro beptic 10s,capsule,pro beptic capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,1.0,pro 3d knee capsule m vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,616.0,10,0.2581988897471611
PRO2592,pro-3d knee cap m (vissco),,capsule,pro 3d knee,pro 3d knee m vissco,1.0,pro 3d,pro,pro,280708.0,pro bv capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro bv 10s,capsule,pro bv capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,1.0,pro 3d knee capsule m vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,616.0,10,0.2581988897471611
PRO2592,pro-3d knee cap m (vissco),,capsule,pro 3d knee,pro 3d knee m vissco,1.0,pro 3d,pro,pro,389853.0,pro-90 capsule 10s,Allopathy_RX_A,pro,pro 90 10s,capsule,pro 90 capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,1.0,pro 3d knee capsule m vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,616.0,10,0.2581988897471611
PRO2592,pro-3d knee cap m (vissco),,capsule,pro 3d knee,pro 3d knee m vissco,1.0,pro 3d,pro,pro,435969.0,pro-z capsule 10s,Allopathy_RX_A,pro,pro z 10s,capsule,pro z capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,1.0,pro 3d knee capsule m vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,616.0,10,0.2581988897471611
PRO2592,pro-3d knee cap m (vissco),,capsule,pro 3d knee,pro 3d knee m vissco,1.0,pro 3d,pro,pro,450555.0,pro-ba capsule 10s,Allopathy_RX_A,pro,pro ba 10s,capsule,pro ba capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,1.0,pro 3d knee capsule m vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,616.0,10,0.2581988897471611
PRO2592,pro-3d knee cap m (vissco),,capsule,pro 3d knee,pro 3d knee m vissco,1.0,pro 3d,pro,pro,610788.0,pro-one capsule 10s,Allopathy_RX_A,pro,pro one 10s,capsule,pro one capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,1.0,pro 3d knee capsule m vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,616.0,10,0.2581988897471611
PRO2592,pro-3d knee cap m (vissco),,capsule,pro 3d knee,pro 3d knee m vissco,1.0,pro 3d,pro,pro,614850.0,pro-beptic capsule 10s,Allopathy_RX_A,pro,pro beptic 10s,capsule,pro beptic capsule 10s,0.2581988897471611,0.2581988897471611,,10,1.0,1.0,pro 3d knee capsule m vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,616.0,10,0.2581988897471611
PRO2593,pro-3d knee cap xl (vissco),,capsule,pro 3d knee,pro 3d knee vissco,1.0,pro 3d,pro,pro,280552.0,pro lb capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro lb 10s,capsule,pro lb capsule 10s,0.2886751345948129,0.2886751345948129,,10,1.0,0.0,pro 3d knee capsule vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,638.0,10,0.2886751345948129
PRO2593,pro-3d knee cap xl (vissco),,capsule,pro 3d knee,pro 3d knee vissco,1.0,pro 3d,pro,pro,280556.0,pro retina capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro retina 10s,capsule,pro retina capsule 10s,0.2886751345948129,0.2886751345948129,,10,1.0,0.0,pro 3d knee capsule vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,638.0,10,0.2886751345948129
PRO2593,pro-3d knee cap xl (vissco),,capsule,pro 3d knee,pro 3d knee vissco,1.0,pro 3d,pro,pro,280577.0,pro z capsule 10s,NON-MEDICINE,pro,pro z 10s,capsule,pro z capsule 10s,0.2886751345948129,0.2886751345948129,,10,1.0,0.0,pro 3d knee capsule vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,638.0,10,0.2886751345948129
PRO2593,pro-3d knee cap xl (vissco),,capsule,pro 3d knee,pro 3d knee vissco,1.0,pro 3d,pro,pro,280640.0,pro beptic capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro beptic 10s,capsule,pro beptic capsule 10s,0.2886751345948129,0.2886751345948129,,10,1.0,0.0,pro 3d knee capsule vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,638.0,10,0.2886751345948129
PRO2593,pro-3d knee cap xl (vissco),,capsule,pro 3d knee,pro 3d knee vissco,1.0,pro 3d,pro,pro,280708.0,pro bv capsule 10s,ALLOPATHY NON-MEDICINE,pro,pro bv 10s,capsule,pro bv capsule 10s,0.2886751345948129,0.2886751345948129,,10,1.0,0.0,pro 3d knee capsule vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,638.0,10,0.2886751345948129
PRO2593,pro-3d knee cap xl (vissco),,capsule,pro 3d knee,pro 3d knee vissco,1.0,pro 3d,pro,pro,389853.0,pro-90 capsule 10s,Allopathy_RX_A,pro,pro 90 10s,capsule,pro 90 capsule 10s,0.2886751345948129,0.2886751345948129,,10,1.0,0.0,pro 3d knee capsule vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,638.0,10,0.2886751345948129
PRO2593,pro-3d knee cap xl (vissco),,capsule,pro 3d knee,pro 3d knee vissco,1.0,pro 3d,pro,pro,435969.0,pro-z capsule 10s,Allopathy_RX_A,pro,pro z 10s,capsule,pro z capsule 10s,0.2886751345948129,0.2886751345948129,,10,1.0,0.0,pro 3d knee capsule vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,638.0,10,0.2886751345948129
PRO2593,pro-3d knee cap xl (vissco),,capsule,pro 3d knee,pro 3d knee vissco,1.0,pro 3d,pro,pro,450555.0,pro-ba capsule 10s,Allopathy_RX_A,pro,pro ba 10s,capsule,pro ba capsule 10s,0.2886751345948129,0.2886751345948129,,10,1.0,0.0,pro 3d knee capsule vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,638.0,10,0.2886751345948129
PRO2593,pro-3d knee cap xl (vissco),,capsule,pro 3d knee,pro 3d knee vissco,1.0,pro 3d,pro,pro,610788.0,pro-one capsule 10s,Allopathy_RX_A,pro,pro one 10s,capsule,pro one capsule 10s,0.2886751345948129,0.2886751345948129,,10,1.0,0.0,pro 3d knee capsule vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,638.0,10,0.2886751345948129
PRO2593,pro-3d knee cap xl (vissco),,capsule,pro 3d knee,pro 3d knee vissco,1.0,pro 3d,pro,pro,614850.0,pro-beptic capsule 10s,Allopathy_RX_A,pro,pro beptic 10s,capsule,pro beptic capsule 10s,0.2886751345948129,0.2886751345948129,,10,1.0,0.0,pro 3d knee capsule vissco,2.0,,,2.0,,,1,VIS-VISSCO REHABILITATION AIDS,,,638.0,10,0.2886751345948129
QAC0011,q ace plus cap 10's,,capsule,q ace plus,q ace plus 10s,1.0,q ace,q,q,283382.0,q next capsule 10s,ALLOPATHY NON-MEDICINE,q,q next 10s,capsule,q next capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,1.0,q ace plus capsule 10s,2.0,,,2.0,,,10,NEO-NEON NATURALS,,,7.2,27,0.5773502691896258
QAC0011,q ace plus cap 10's,,capsule,q ace plus,q ace plus 10s,1.0,q ace,q,q,283420.0,q star capsule 10s,ALLOPATHY NON-MEDICINE,q,q star 10s,capsule,q star capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,1.0,q ace plus capsule 10s,2.0,,,2.0,,,10,NEO-NEON NATURALS,,,7.2,27,0.5773502691896258
QAC0011,q ace plus cap 10's,,capsule,q ace plus,q ace plus 10s,1.0,q ace,q,q,283432.0,q ten capsule 10s,ALLOPATHY NON-MEDICINE,q,q ten 10s,capsule,q ten capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,1.0,q ace plus capsule 10s,2.0,,,2.0,,,10,NEO-NEON NATURALS,,,7.2,27,0.5773502691896258
QAC0011,q ace plus cap 10's,,capsule,q ace plus,q ace plus 10s,1.0,q ace,q,q,283452.0,q active capsule 10s,ALLOPATHY NON-MEDICINE,q,q active 10s,capsule,q active capsule 10s,0.5773502691896258,0.5773502691896258,10,10,0.0,1.0,q ace plus capsule 10s,2.0,,,2.0,,,10,NEO-NEON NATURALS,,,7.2,27,0.5773502691896258
